id,Machine Failure Pred,Probability
136638,1,0.9965840950973667
136639,0,0.0051107292224748775
136640,0,0.010740002174374274
136641,0,0.0024993770892124787
136642,0,0.0022101165087202927
136643,0,0.03622942307659868
136644,0,0.001192446522770337
136645,0,0.0011226154597880078
136646,0,0.0010029156039694414
136647,0,0.01048733783718928
136648,0,0.01718721357222346
136649,0,0.0022902015778425155
136650,0,0.00546809496268955
136651,0,0.0011786651449043205
136652,1,0.9887733312191208
136653,0,0.0018859513598506498
136654,0,0.0020749601774782307
136655,0,0.00499599938460117
136656,0,0.0045087472851697095
136657,0,0.0039717511016778735
136658,0,0.0020539225992897395
136659,0,0.002314935232473827
136660,0,0.002064729604719276
136661,0,0.004213938473748019
136662,0,0.012073456393203591
136663,0,0.002983324758988162
136664,0,0.016459685809157507
136665,0,0.0015654669548404037
136666,0,0.0004890626101738515
136667,0,0.01506887160470816
136668,0,0.003553232603407222
136669,0,0.0023549068369843346
136670,0,0.0042466186720293096
136671,0,0.002139828432940914
136672,0,0.0024468139063696663
136673,0,0.0014879365305402708
136674,0,0.0007532854351440745
136675,0,0.003463766361579978
136676,0,0.0026645880086616797
136677,0,0.002755451520044958
136678,0,0.0012533170633656058
136679,0,0.0019170945222869427
136680,0,0.005885645559083993
136681,0,0.001923728924737059
136682,0,0.0018294320483066044
136683,0,0.0018574041301577342
136684,0,0.0044043601367559195
136685,0,0.010906592178483476
136686,0,0.002559358731588339
136687,0,0.0044927756311616916
136688,0,0.005158117521152878
136689,0,0.005940849816664047
136690,0,0.00342198573882197
136691,0,0.013349028246965112
136692,0,0.0026705073274360244
136693,0,0.0009530635115569234
136694,0,0.001127882613712365
136695,0,0.0018828874542147647
136696,0,0.005473815690126553
136697,0,0.0006289064351390482
136698,0,0.00609587121403505
136699,0,0.004765210784996711
136700,0,0.001659091486832185
136701,0,0.002012799719642477
136702,0,0.0012517011253753317
136703,0,0.00867520365955199
136704,0,0.0008217677795747027
136705,0,0.0007903630342642257
136706,0,0.0016551874829155312
136707,0,0.0034211866662159644
136708,0,0.010089331327613362
136709,0,0.0002206856616006583
136710,0,0.002074400530290102
136711,0,0.0038691710971226812
136712,0,0.0006131886539109081
136713,0,0.0022850632514087024
136714,0,0.012487643598732752
136715,0,0.006569357392377735
136716,0,0.0015532991048230337
136717,0,0.004481367908635084
136718,0,0.014091071657341045
136719,0,0.002783536944248714
136720,0,0.00022753450000480277
136721,0,0.002175645577000938
136722,0,0.0012251165700154752
136723,0,0.001775069883786715
136724,0,0.002222984870770468
136725,0,0.0027816976973797755
136726,0,0.001633135807198867
136727,0,0.0015228390917057671
136728,0,0.0011516453145989389
136729,0,0.0030069993818408465
136730,0,0.001042543868457065
136731,0,0.009555318111497192
136732,0,0.00240396297134426
136733,0,0.0022073667825450974
136734,0,0.0017621789055003003
136735,0,0.0016827864578026434
136736,0,0.002448026707781873
136737,0,0.0013728624363903293
136738,0,0.0018198025441334134
136739,0,0.006085075052412614
136740,0,0.0021545900213345366
136741,0,0.020019723857277835
136742,0,0.0030332332060070493
136743,0,0.0030260906456101026
136744,0,0.002366266602498321
136745,0,0.005778249140146079
136746,0,0.0024976724130170275
136747,0,0.002421868954868712
136748,0,0.0013032912527805114
136749,0,0.0010028650081959655
136750,0,0.003304791143584453
136751,0,0.0020169542057201957
136752,0,0.0010920447534242227
136753,0,0.0142496494050024
136754,0,0.002312171448357381
136755,0,0.010335155703704413
136756,0,0.0013231252796146375
136757,0,0.008398323075825196
136758,0,0.001865095521951955
136759,0,0.002454813020920821
136760,0,0.0015106449730198698
136761,0,0.0012734842015093206
136762,0,0.023526322349408033
136763,0,0.0028320381023710884
136764,0,0.002024489244589189
136765,0,0.003371671568734392
136766,0,0.003640811417409486
136767,0,0.00580100840651948
136768,0,0.001630368583277889
136769,0,0.002619566080028083
136770,0,0.00226906530877766
136771,0,0.003908742499766174
136772,0,0.012526075146788369
136773,0,0.001307177805983848
136774,0,0.0013920156524380746
136775,0,0.009932586310676303
136776,0,0.0005941676862962632
136777,0,0.0016319785708160833
136778,0,0.0028691133949642596
136779,0,0.0024648488144080783
136780,0,0.0007296328049633313
136781,0,0.0058792055964522905
136782,0,0.0022001233955620193
136783,0,0.00047451338338745164
136784,0,0.0013377036833208838
136785,0,0.003781726051898805
136786,0,0.002471525292396186
136787,0,0.004140783516222609
136788,0,0.011201826591415607
136789,0,0.0022747732030256366
136790,0,0.0007928051166482519
136791,0,0.0025717711298146695
136792,0,0.005262017856679893
136793,0,0.0014523905619939126
136794,0,0.005313459157632265
136795,0,0.0034751097857701908
136796,0,0.0036010978489386778
136797,0,0.003295110051523967
136798,0,0.004717051296600625
136799,0,0.002851820435080904
136800,0,0.00236512001154259
136801,0,0.001590956079401201
136802,0,0.0028152484620899768
136803,0,0.0017192482496148223
136804,0,0.0016198688301724165
136805,0,0.0035225366678598496
136806,0,0.0009740765775672864
136807,0,0.0022951495211338694
136808,0,0.0019866849978132624
136809,0,0.001074021032754437
136810,0,0.005296205809040123
136811,0,0.007601800645233444
136812,0,0.0006930279467153049
136813,0,0.015515388894966673
136814,0,0.0032224239229242725
136815,0,0.0008581260189916594
136816,0,0.0010155416835659105
136817,0,0.0012670930372374988
136818,0,0.006322848313165889
136819,0,0.0008632165833880594
136820,0,0.0010585046887601028
136821,0,0.0014706222276623438
136822,0,0.011854941259548266
136823,0,0.002072734358560408
136824,0,0.0008565827262654533
136825,0,0.002116072826969481
136826,1,0.9964411791063797
136827,0,0.0005273905866603237
136828,0,0.0012578301822742067
136829,0,0.003568327050397924
136830,0,0.0025440564497329777
136831,0,0.001401672461781613
136832,0,0.0026160155927804807
136833,0,0.0010765762667642148
136834,1,0.994896686174708
136835,0,0.002553519217168833
136836,0,0.002153727698101989
136837,0,0.002284776917523326
136838,0,0.0022047346170819674
136839,0,0.0007860195182644998
136840,0,0.0030989935539867683
136841,0,0.004509643861143321
136842,0,0.0025527836189886723
136843,0,0.0014040781467750997
136844,0,0.003420112016750915
136845,0,0.002890479798023355
136846,0,0.0017942931573584682
136847,0,0.0008812185402905001
136848,0,0.0019356326933204276
136849,0,0.002426751710688327
136850,0,0.0032465800015053234
136851,0,0.0019059197038062737
136852,0,0.004621509933845059
136853,0,0.004999447052235715
136854,0,0.002163133221701254
136855,0,0.0038844726004930554
136856,0,0.017793696574551834
136857,0,0.0036322325119939654
136858,0,0.0025178213911786172
136859,0,0.0010972364888696168
136860,0,0.001904699207337988
136861,0,0.0010873059183056023
136862,0,0.006024111080985259
136863,0,0.0008690901954633143
136864,0,0.0005576564324160205
136865,0,0.0029530917861712953
136866,0,0.0030243806953340682
136867,0,0.0070642698230917265
136868,0,0.0015592134329095392
136869,0,0.002729965395122879
136870,0,0.0032127278947941275
136871,0,0.0009771253522561517
136872,0,0.0034226353336140954
136873,0,0.0009924963638098415
136874,0,0.000759840323016514
136875,0,0.0017448960931445478
136876,0,0.0011531258460202253
136877,0,0.0031772054767328574
136878,0,0.0005102153116996707
136879,0,0.005654928717314832
136880,0,0.002861589363464816
136881,0,0.002978276117947106
136882,0,0.0008757194568018146
136883,0,0.001173952084880162
136884,0,0.0021602278704972435
136885,0,0.013453873691623194
136886,0,0.0013804539787584463
136887,0,0.0017689060179329618
136888,0,0.005634250659639245
136889,0,0.0029033087347877145
136890,0,0.0021633692592256987
136891,0,0.0023437756753229492
136892,0,0.0016853903759256148
136893,0,0.0023498105382646754
136894,0,0.000874628634215517
136895,0,0.001577813389587502
136896,0,0.0013146009485017532
136897,0,0.004746760282633488
136898,0,0.0021655546043635497
136899,0,0.0017677497018379125
136900,0,0.0020244313146542525
136901,0,0.002189536750615942
136902,0,0.0017552095063138001
136903,0,0.0006497850897850399
136904,0,0.0032893209609093682
136905,0,0.0018746904321175937
136906,0,0.0009563800409739873
136907,0,0.002516843036874016
136908,0,0.00140244450103198
136909,0,0.0018777228840673099
136910,0,0.003845860563086348
136911,0,0.0036698609533205927
136912,0,0.007455351711739888
136913,0,0.007474694449917813
136914,0,0.001178007485960102
136915,0,0.003446742129614119
136916,0,0.0010502092881703366
136917,0,0.002563008356840699
136918,0,0.0008640631391139904
136919,0,0.0028872591180893314
136920,0,0.0011834202521334744
136921,0,0.007526289463344211
136922,0,0.0017281656056072528
136923,0,0.0011829898454710247
136924,0,0.0011027177674139453
136925,0,0.0006194260709838456
136926,0,0.00016709220516727914
136927,0,0.0017777491531438744
136928,0,0.002137316989155382
136929,0,0.002894692026370187
136930,0,0.0029140683675807915
136931,0,0.01084016183978555
136932,0,0.0056250239069323285
136933,0,0.0019519136833162265
136934,0,0.003333865283262342
136935,0,0.001436275256297327
136936,0,0.005284178911503333
136937,0,0.0008257887384789781
136938,0,0.0011666662717777488
136939,0,0.0012694794034612009
136940,0,0.001890957662869462
136941,0,0.013631980163156015
136942,0,0.0013862809656172129
136943,0,0.0015437236117691335
136944,0,0.07497325190765436
136945,0,0.007427247406286414
136946,0,0.0046002772879773285
136947,0,0.0029939164011657813
136948,0,0.0009894952599042162
136949,0,0.004439783733120678
136950,0,0.0019024834844251343
136951,0,0.0025096864442220317
136952,0,0.0010103971410998344
136953,0,0.0026987028320349426
136954,0,0.00047839985315372205
136955,0,0.0016118624042308037
136956,0,0.0014602217983214756
136957,0,0.0020933015103891755
136958,0,0.0031231050142786956
136959,0,0.0022533643563440674
136960,1,0.9938844191351063
136961,0,0.006486392750513436
136962,0,0.0020804508947604105
136963,0,0.0081518215949823
136964,0,0.004819207323155697
136965,0,0.00984659193575076
136966,0,0.011427876003915682
136967,0,0.0020951355261749883
136968,0,0.00997902085151937
136969,0,0.0007045968131947103
136970,0,0.005403698566515975
136971,0,0.004177261204213699
136972,0,0.004404002971076027
136973,0,0.0046100487338264304
136974,0,0.0005319638412573833
136975,0,0.00799533964554531
136976,0,0.0015909358242347847
136977,0,0.004151016471426687
136978,0,0.001818185805177058
136979,0,0.00112630743134312
136980,0,0.000798521009353223
136981,0,0.0010414616615635993
136982,0,0.0028349844726916606
136983,0,0.0019116228229208267
136984,0,0.0018568848946083371
136985,0,0.013699719092183019
136986,0,0.0017340576119624742
136987,0,0.00518798447792781
136988,0,0.002367585894946386
136989,0,0.0028234361770238274
136990,0,0.0005720572702041791
136991,0,0.0019099989860403726
136992,0,0.0007398454346854322
136993,0,0.0013750147213427127
136994,0,0.005838040908031485
136995,0,0.013669254273488503
136996,0,0.002388527533674879
136997,0,0.0043525607690901936
136998,0,0.0027189384415300553
136999,0,0.0034675216723504135
137000,0,0.01974763615249514
137001,0,0.0017946577898688583
137002,0,0.003499998159946434
137003,0,0.0029270934364365674
137004,0,0.03878418752934388
137005,1,0.9986024186647373
137006,0,0.0005109289270983558
137007,0,0.0017630848964304946
137008,0,0.003480389001006411
137009,0,0.010117619997400998
137010,0,0.004741845437978365
137011,0,0.004033324511912754
137012,0,0.01190462562091063
137013,0,0.0054741473751832755
137014,0,0.0008797171265931474
137015,0,0.009353037449197658
137016,0,0.004351750396660707
137017,0,0.0013328723109607642
137018,0,0.0021181998720986904
137019,0,0.0017523410952057484
137020,0,0.03134534526250961
137021,0,0.009215607213182979
137022,0,0.0008655954657866996
137023,0,0.0015707467295140976
137024,0,0.002368971665364442
137025,0,0.0010611829757770886
137026,0,0.011780438275721745
137027,0,0.002694593058526422
137028,0,0.0018010668316633448
137029,0,0.0013044605335875206
137030,0,0.007689282543044156
137031,0,0.007817373595073784
137032,0,0.0032556493992970084
137033,0,0.0044509895397411795
137034,0,0.004890973567339695
137035,0,0.011092661488227993
137036,0,0.004466146999091356
137037,1,0.9916970681992524
137038,0,0.004147227930236496
137039,0,0.0015782484971928767
137040,0,0.00103789091722121
137041,0,0.007905956728451426
137042,0,0.0008388223884118228
137043,0,0.0023104409731502873
137044,0,0.001215766895667447
137045,0,0.0013091697256793341
137046,0,0.0013378844295652388
137047,0,0.0017855063840936424
137048,0,0.005093666602981155
137049,0,0.006522491201498507
137050,0,0.0007636922272483813
137051,0,0.0032877360601499504
137052,0,0.0064205410520431294
137053,0,0.0023413356209903455
137054,0,0.0013805389860517083
137055,0,0.0028568509556458417
137056,0,0.0012755945261851368
137057,0,0.0012585402370345062
137058,0,0.002203777140565717
137059,0,0.006426423223495902
137060,0,0.0008115727508407666
137061,0,0.0012840201731855322
137062,0,0.008708961099663026
137063,0,0.005257474576328796
137064,0,0.004293274525876884
137065,0,0.011605768770995619
137066,0,0.004636223775464052
137067,0,0.0011632274378248393
137068,0,0.0018773939998738432
137069,0,0.0026293176700233857
137070,0,0.0031172779353357207
137071,0,0.0024114605897804665
137072,0,0.0009456234181606084
137073,0,0.0020138188465535427
137074,0,0.005279789425509785
137075,0,0.003113831612990484
137076,0,0.0006925319889263304
137077,0,0.0019764066585742637
137078,0,0.001831641425677738
137079,0,0.004053489396506718
137080,0,0.0041783789823512515
137081,0,0.0040591645912790445
137082,0,0.0013722291058528885
137083,0,0.00039591499348715504
137084,0,0.002515273052813612
137085,0,0.005436619990072904
137086,0,0.004794669906624146
137087,0,0.001827487589049115
137088,0,0.011210089537793722
137089,0,0.0015215416155341577
137090,0,0.002373640156889431
137091,0,0.0008394381628830244
137092,0,0.007765186637304739
137093,0,0.005295078852273214
137094,0,0.01131356135788891
137095,0,0.0040625477382320585
137096,0,0.0011316810919091147
137097,0,0.006880760960695681
137098,0,0.0062501014890884825
137099,0,0.0031982991997776765
137100,0,0.0014475492472031213
137101,0,0.002560595841256317
137102,0,0.004810042590919276
137103,0,0.009994519191566669
137104,0,0.00048128535491590366
137105,0,0.0010545673970721319
137106,0,0.017785703436965516
137107,0,0.0027186200296075488
137108,0,0.0013774102095310433
137109,0,0.0017897440425769173
137110,0,0.009508801342594896
137111,0,0.014976371148651664
137112,1,0.9817555830952597
137113,0,0.01659458970837286
137114,0,0.0012031503135858281
137115,0,0.0008652015296728165
137116,0,0.005352992169501419
137117,0,0.0012596335205024062
137118,0,0.0027856051626904805
137119,0,0.00957129283234724
137120,0,0.0016928277794479357
137121,0,0.0011583384202580086
137122,0,0.004788712714322829
137123,0,0.0021213383558041686
137124,0,0.012143246487602809
137125,0,0.0009374927535673348
137126,0,0.0008107651613470794
137127,0,0.003475731498407749
137128,0,0.0013593312706473245
137129,0,0.0017828334076193553
137130,0,0.0019720917833940766
137131,0,0.0026940737655071797
137132,0,0.0017151118566942976
137133,0,0.0016821192686962982
137134,0,0.011759131323086341
137135,0,0.0056149153753374354
137136,0,0.0009077918008158259
137137,0,0.0008897634017944432
137138,0,0.002883053713755383
137139,0,0.0012189158998540993
137140,0,0.009303291523397799
137141,0,0.0017301181487913153
137142,0,0.0028209717640021842
137143,0,0.0019261202044860805
137144,0,0.0018302911595842748
137145,0,0.0008981371461881568
137146,0,0.0026566329130754793
137147,0,0.0006914218049398177
137148,0,0.00654359288262593
137149,0,0.0026231557506327468
137150,0,0.005327172956740932
137151,0,0.001381915903512542
137152,0,0.0031546602079668526
137153,0,0.017217561547384304
137154,0,0.0034902324717341645
137155,0,0.0027369004826423154
137156,0,0.0068487535708200795
137157,0,0.0032160364636850906
137158,0,0.0011944867407284556
137159,0,0.0025046723052176965
137160,0,0.0028715117143428355
137161,0,0.0022089860682184856
137162,0,0.003022841227377638
137163,0,0.0007460297790405721
137164,0,0.002459544719565721
137165,0,0.004013052858580733
137166,0,0.0029973138280485474
137167,0,0.00415428785701495
137168,0,0.0028172205996837988
137169,0,0.0034112469610278755
137170,0,0.0016427907938557204
137171,0,0.0022734736912123376
137172,0,0.0013967372699607741
137173,0,0.003472328850936961
137174,0,0.0005523495476233005
137175,0,0.0040666001129531105
137176,0,0.001550294529332995
137177,0,0.004620243133533706
137178,0,0.001763153421776496
137179,0,0.0030611946654663987
137180,0,0.0010158172674586722
137181,0,0.00285368004861365
137182,0,0.009265861452548974
137183,0,0.0019443210077820011
137184,0,0.002218561688387047
137185,0,0.004779922955655092
137186,0,0.0023907935813163505
137187,0,0.0011326393961330337
137188,0,0.008236113329624008
137189,0,0.009950582126542389
137190,0,0.001352691820867889
137191,0,0.0019433521719513856
137192,0,0.4846275382294075
137193,0,0.001391307441669716
137194,0,0.002029703878935407
137195,0,0.013376616244008259
137196,0,0.0061265705825992705
137197,0,0.003334933072766562
137198,0,0.00762659317026123
137199,0,0.0006844160087430713
137200,0,0.0013253772270107734
137201,0,0.005650446246709009
137202,0,0.004898613530986921
137203,0,0.0012235071557784223
137204,0,0.0006333759007358348
137205,0,0.0024114213805888083
137206,0,0.0013413613042429554
137207,0,0.006761077681917394
137208,0,0.006487280540313985
137209,0,0.001149732014857785
137210,0,0.0030384459699930337
137211,0,0.002418097941155434
137212,0,0.006036153527038033
137213,0,0.0020876847480345456
137214,0,0.001169696020443332
137215,0,0.00423759445971154
137216,0,0.005530359791356697
137217,0,0.0030598408933325597
137218,0,0.006331881140122427
137219,0,0.001587730587809329
137220,0,0.004531160637072439
137221,0,0.0038245386778476575
137222,0,0.005289298412999764
137223,0,0.0019483319122047078
137224,0,0.0028840873912999486
137225,0,0.0008408311431181856
137226,0,0.001298515801058829
137227,0,0.002337384993600874
137228,0,0.008000594901691752
137229,0,0.0028548285594566054
137230,0,0.0007725248920643196
137231,0,0.005423363418378051
137232,0,0.0013927346987529466
137233,0,0.00326276285148835
137234,0,0.0014545160185446793
137235,0,0.0014712895382586943
137236,0,0.001114205752681077
137237,0,0.0009992841421285475
137238,0,0.0014227507100805278
137239,0,0.0030156710873451126
137240,0,0.0010560782007541262
137241,0,0.0073219170726051335
137242,0,0.008649992756387791
137243,0,0.0035125289135522417
137244,0,0.007731266035094505
137245,0,0.011288437430789534
137246,0,0.004638067479206904
137247,0,0.0010130774654249323
137248,0,0.001885787798305808
137249,0,0.007872584799268308
137250,0,0.002062384013419862
137251,0,0.0035273062956791465
137252,0,0.0025512849023017134
137253,0,0.0014123618198525088
137254,0,0.0007364381952108129
137255,0,0.0068643852643417045
137256,0,0.006181996891946151
137257,0,0.0013783258873954316
137258,0,0.0009126350279809861
137259,0,0.0011724873687558122
137260,0,0.004577820975076473
137261,0,0.0032537828835264154
137262,0,0.0034009890225634785
137263,0,0.0071814541922129915
137264,0,0.010264313876992854
137265,0,0.008539053366851165
137266,0,0.0014477214244968172
137267,0,0.0006240236765321111
137268,0,0.0007955160305725857
137269,0,0.0013906571457266493
137270,0,0.0011338886887971064
137271,0,0.0012246458583121873
137272,0,0.015886847775201603
137273,0,0.0009088493516918456
137274,0,0.0014097554677373093
137275,0,0.001837942467650956
137276,0,0.0008651247016835825
137277,0,0.004784377380835956
137278,0,0.00188606047946709
137279,0,0.0062499687346590695
137280,0,0.00043729481036020794
137281,0,0.002159055650765777
137282,0,0.002453423884620364
137283,0,0.006630810374025486
137284,0,0.0019307474330757279
137285,0,0.0020175791564322246
137286,0,0.0037172733685535476
137287,0,0.0025759189713150054
137288,0,0.009128975656934445
137289,0,0.0015260897078801772
137290,0,0.0014403331314847907
137291,0,0.0012439643597170584
137292,0,0.002464462940237293
137293,0,0.0032150611150119405
137294,0,0.0027235511282451214
137295,0,0.0016626714048341477
137296,0,0.004165482769629781
137297,0,0.0044832411507927175
137298,0,0.004886925970127495
137299,0,0.0013833200013414493
137300,0,0.005709284448096339
137301,0,0.0021774599786807364
137302,0,0.0009566018801242699
137303,0,0.0047314641064375934
137304,0,0.0060383496602167495
137305,0,0.015535972749428664
137306,0,0.006034416435185907
137307,0,0.0020461880453050813
137308,0,0.0027816766289615936
137309,0,0.0017145201481635075
137310,0,0.0028914165258577653
137311,0,0.004799152757126484
137312,0,0.008854535538381352
137313,0,0.0013833948799641571
137314,0,0.001310274745829534
137315,0,0.00267730972734924
137316,0,0.0008703540275414916
137317,0,0.0014092124439984454
137318,0,0.0021645408077141867
137319,0,0.0028131466005442748
137320,0,0.0030028743914506896
137321,0,0.0010575529655935938
137322,0,0.001963537849562218
137323,0,0.007955196073979839
137324,0,0.008023678339247383
137325,0,0.01017570700537583
137326,0,0.000678315029313359
137327,0,0.002821133900264909
137328,0,0.006591393264410632
137329,0,0.0019214496545046516
137330,0,0.007209654942495241
137331,0,0.005190401520863337
137332,0,0.001431896563789603
137333,0,0.004230479102117602
137334,0,0.0036017253921566753
137335,0,0.0026209591842004626
137336,0,0.015589216859550241
137337,0,0.0016279343594922074
137338,0,0.0036742339911622285
137339,0,0.001460280999871726
137340,0,0.0007776880450308928
137341,0,0.0006127968598248782
137342,0,0.001023647538621484
137343,0,0.0037905660126109296
137344,0,0.003502200918102688
137345,0,0.001732802670380436
137346,0,0.005494114168064875
137347,0,0.005762842780658258
137348,0,0.0028760609428779204
137349,0,0.001647125107247468
137350,0,0.0014840286650181426
137351,0,0.006347587268342362
137352,0,0.001786627664983458
137353,0,0.0036912796010791973
137354,0,0.000543351077137335
137355,0,0.0014726080187606775
137356,0,0.00044871726876959155
137357,0,0.0011854161198114883
137358,0,0.000623893240532683
137359,0,0.0017956965697328226
137360,0,0.004011347311228092
137361,0,0.001415673103429623
137362,0,0.002141528638383756
137363,0,0.0010299687392848129
137364,0,0.005383731167505839
137365,0,0.0007266184599003001
137366,0,0.004369699140398189
137367,0,0.017696271523618773
137368,0,0.0014684138589527284
137369,0,0.0025882345766723124
137370,0,0.0007193034917011984
137371,0,0.006636483658614458
137372,0,0.0015256508362910175
137373,0,0.002982501077906985
137374,0,0.0008927715472622856
137375,0,0.0015983027892762843
137376,0,0.0017970439969478304
137377,0,0.00045101665583052
137378,0,0.0024062911617573944
137379,1,0.9871144727053273
137380,0,0.010781337519233212
137381,0,0.0011593106466624135
137382,0,0.0006048927563301479
137383,0,0.00200757141155385
137384,0,0.0026075256457275603
137385,1,0.9839401612628464
137386,0,0.0005958316101717593
137387,0,0.0002496158645906874
137388,0,0.0008263760115369172
137389,0,0.0016458537957545155
